equity,drawdown,position
9984.675060000016,4.340864197909128e-05,1
9984.654120000016,4.550576490973715e-05,1
9984.632880000016,4.763293258147896e-05,1
9984.612200000016,4.97040167364112e-05,1
9984.591780000015,5.174906211581197e-05,1
9984.572580000015,5.3671925547955675e-05,1
9984.554220000015,5.551066370488503e-05,1
9984.536920000015,5.7243243776450876e-05,1
9984.518780000015,5.905994912323107e-05,1
9984.499920000015,6.094876184871437e-05,1
9984.480110000015,6.293271625439553e-05,1
9984.459830000014,6.49637407545939e-05,1
9984.439590000015,6.699075928922781e-05,1
9984.419240000014,6.90287942290274e-05,1
9984.400060000014,7.094965467829778e-05,1
9984.381060000014,7.285248828298348e-05,1
9984.362160000015,7.47453069738491e-05,1
9984.342700000016,7.669420918152427e-05,1
9984.322980000015,7.866915016491307e-05,1
9984.303200000015,8.06501000965575e-05,1
9984.283490000014,8.262403958860074e-05,1
9984.264250000015,8.455090898612675e-05,1
9984.244970000014,8.648178434921724e-05,1
9984.224980000014,8.848376559966525e-05,1
9984.204320000013,9.055284677190633e-05,1
9984.183760000013,9.26119130305095e-05,1
9984.162310000012,9.47601120210549e-05,1
9984.140590000012,9.69353512786595e-05,1
9984.119440000011,9.905350552810896e-05,1
9984.098840000011,0.00010111657775209443,1
9984.079020000012,0.00010310153364912115,1
9984.060000000012,0.000105006370236498,1
9984.042090000012,0.00010680004128178346,1
9984.022450000011,0.0001087669703342255,1
9984.002410000012,0.00011077395904140139,1
9983.982470000012,0.00011277093283493937,1
9983.962750000012,0.00011474587381832817,1
9983.94183000001,0.0001168409937662829,1
9983.919630000011,0.00011906430460956813,1
9983.898250000011,0.00012120549316051232,1
9983.87753000001,0.00012328058328100902,1
9983.855630000011,0.00012547384938319832,1
9983.832990000012,0.00012774122584678188,1
9983.811790000012,0.00012986438755295922,1
9983.789650000013,0.00013208168944798884,1
9983.767730000014,0.00013427695853286927,1
9983.745670000015,0.0001364862484969521,1
9983.723730000014,0.00013868352056470588,1
9983.701720000014,0.00014088780307206086,1
9983.679290000013,0.000143134148217023,1
9983.656460000013,0.00014542055301671898,1
9983.633570000013,0.0001477129667646706,1
9983.611290000013,0.00014994428953890262,1
9983.588410000013,0.00015223570179550864,1
9983.566250000013,0.0001544550066734116,1
9983.543930000013,0.00015669033541320805,1
9983.521350000012,0.00015895170292871817,1
9983.499440000012,0.00016114597052225305,1
9983.477910000012,0.0001633021814437452,1
9983.456270000012,0.00016546940877040304,1
9983.434790000012,0.00016762061223498515,1
9983.413390000012,0.0001697638037686205,1
9983.391800000012,0.0001719260236383683,1
9983.370410000012,0.00017406821368065806,1
9983.349010000013,0.00017621140521429342,1
9983.327410000013,0.00017837462657538676,1
9983.306190000012,0.00018049979126443742,1
9983.285030000012,0.00018261894700523246,1
9983.263750000011,0.00018475012064253873,1
9983.24246000001,0.00018688229577119058,1
9983.221620000011,0.00018896940378801636,1
9983.200810000011,0.0001910535073308054,1
9983.18017000001,0.00019312058552035534,1
9983.159330000011,0.00019520769353718114,1
9983.138490000012,0.0001972948015540069,1
9983.117690000012,0.00019937790360545038,1
9983.097460000012,2.0264210668724687e-06,1
9983.077060000012,4.069870882140211e-06,1
9983.057100000013,6.069246289646604e-06,1
9983.037570000013,8.025548980452286e-06,1
9983.018090000012,9.976843215954774e-06,1
9982.997970000013,1.19922456807958e-05,1
9982.978610000013,1.393151962320621e-05,1
9982.958930000013,1.5902847680285887e-05,1
9982.939770000014,1.78220878009369e-05,1
9982.920290000013,1.9773382036439388e-05,1
9982.900650000012,2.174070332927651e-05,1
9982.880850000012,2.372405167944827e-05,1
9982.860910000012,2.5721423704833385e-05,1
9982.841150000013,2.770076529058038e-05,1
9982.821390000014,2.9680106876327375e-05,1
9982.801430000014,3.1679482283833766e-05,1
9982.781230000013,3.370289827752432e-05,1
9982.761110000014,3.571830074236535e-05,1
9982.740930000014,3.773971335375242e-05,1
9982.721250000015,3.971104141083209e-05,1
9982.702190000015,4.162026462069451e-05,1
9982.682890000015,4.3553528416558876e-05,1
9982.664270000014,4.5418677218659946e-05,1
9982.645830000014,4.7265795581122895e-05,1
9982.627350000013,4.91169207080106e-05,1
9982.609110000014,5.0944005248714155e-05,1
9982.590610000014,5.279713375772314e-05,1
9982.571820000014,5.467931130821948e-05,1
9982.553210000015,5.6543458419077706e-05,1
9982.534610000015,5.840660383887529e-05,1
9982.515850000014,6.028577631618971e-05,1
9982.496710000014,6.220301305471944e-05,1
9982.476910000014,6.41863614048912e-05,1
9982.457120000014,6.616870806400232e-05,1
9982.437760000013,6.810798200641273e-05,1
9982.417660000014,7.012138108913247e-05,1
9982.397900000014,7.210072267487947e-05,1
9982.378650000015,7.402897801525844e-05,1
9982.358800000015,7.60173348209156e-05,1
9982.338240000014,7.807681169370018e-05,1
9982.317220000014,8.01823663563674e-05,1
9982.296520000014,8.225586690418313e-05,1
9982.275880000014,8.432335730563503e-05,1
9982.255860000014,8.632874285968746e-05,1
9982.236280000014,8.829005400597855e-05,1
9982.216460000014,9.027540573827158e-05,1
9982.196100000014,9.231484878929677e-05,1
9982.175520000013,9.437632904420263e-05,1
9982.154780000013,9.645383635644313e-05,1
9982.134430000013,9.849227771640767e-05,1
9982.113870000012,0.00010055175458919226,1
9982.093570000012,0.00010258518749367141,1
9982.073290000011,0.00010461661701602928,1
9982.05228000001,0.00010672116998763585,1
9982.031940000012,0.00010875860965635755,1
9982.011980000012,0.00011075798506386394,1
9981.990640000013,0.00011289559384120043,1
9981.968770000012,0.00011508629224620842,1
9981.944570000012,0.00011751038467417587,1
9981.920020000012,0.00011996953629017673,1
9981.895620000012,0.0001224136625399036,1
9981.869950000011,0.0001249850035576113,1
9981.844650000012,0.00012751928200498212,1
9981.818650000012,0.00013012367882841975,1
9981.792330000011,0.00013276012976670885,1
9981.76607000001,0.0001353905705584519,1
9981.74032000001,0.0001379699251048269,1
9981.71481000001,0.0001405252390650178,1
9981.68926000001,0.00014308455978963343,1
9981.66366000001,0.00014564888896973445,1
9981.63760000001,0.0001482592959397181,1
9981.61208000001,0.00015081561159096963,1
9981.586480000009,0.00015337994077107065,1
9981.56118000001,0.0001559142192184415,1
9981.53634000001,0.00015840241987592968,1
9981.51158000001,0.00016088260700475058,1
9981.486840000009,0.0001633607907514502,1
9981.46240000001,0.0001658089237654196,1
9981.43790000001,0.00016826306692593505,1
9981.41281000001,0.00017077630986048585,1
9981.38792000001,0.00017326951897345946,1
9981.36272000001,0.00017579378051004168,1
9981.33758000001,0.0001783120319000779,1
9981.31410000001,0.00018066400256985728,1
9981.29193000001,2.2211504194810785e-06,1
9981.27004000001,4.414248420473237e-06,1
9981.24758000001,6.6644531305060915e-06,1
9981.22503000001,8.923674689286889e-06,1
9981.20363000001,1.1067680957923436e-05,1
9981.18247000001,1.3187642296504726e-05,1
9981.161210000011,1.5317622355896814e-05,1
9981.140230000012,1.741954999679998e-05,1
9981.119330000012,1.951346266101806e-05,1
9981.098510000013,2.1599360348551055e-05,1
9981.076960000013,2.3758394698494918e-05,1
9981.055830000014,2.58753504207054e-05,1
9981.034460000013,2.1410560530236223e-06,1
9981.013220000013,4.269087431847631e-06,1
9980.991550000013,6.44020042521975e-06,1
9980.971280000012,8.471047696904805e-06,1
9980.950260000012,1.05770373194611e-05,1
9980.928460000012,1.2761174987032833e-05,1
9980.906660000011,1.4945312654604565e-05,1
9980.884260000012,1.718956420287329e-05,1
9980.862320000011,1.938772844263195e-05,1
9980.841060000012,2.1517763617430594e-05,1
9980.818920000012,2.3735965817300094e-05,1
9980.797130000012,2.5919101586884508e-05,1
9980.775310000012,2.8105243050430872e-05,1
9980.753650000011,3.0275354145815674e-05,1
9980.731870000012,3.2457488017230527e-05,1
9980.709970000013,3.465164466485768e-05,1
9980.687940000013,3.6858825986684444e-05,1
9980.666500000012,3.900689532580153e-05,1
9980.644660000013,4.119504058532253e-05,1
9980.623040000013,4.3361144088575815e-05,1
9980.601420000014,4.5527247591829105e-05,1
9980.579920000013,4.768132831905234e-05,1
9980.557920000012,4.988550394691715e-05,1
9980.536410000012,5.2040586572127706e-05,1
9980.515670000012,5.411852305031014e-05,1
9980.495710000012,5.6118311483477134e-05,1
9980.476370000011,5.805598223997251e-05,1
9980.457270000012,5.996960744404328e-05,1
9980.438850000011,6.181510358333629e-05,1
9980.421650000011,6.353836816507843e-05,1
9980.405160000011,6.51904979878986e-05,1
9980.388960000011,6.681357276835759e-05,1
9980.373740000012,6.833846154350807e-05,1
9980.358600000012,6.985533513457775e-05,1
9980.342710000012,7.144735107670092e-05,1
9980.328420000013,7.287906333666173e-05,1
9980.315200000012,7.420357250942814e-05,1
9980.301720000012,7.555413103041154e-05,1
9980.289020000013,7.68265415063795e-05,1
9980.277000000013,7.80308229175697e-05,1
9980.264740000013,7.925914988100223e-05,1
9980.252470000014,8.048847874242208e-05,1
9980.239800000014,8.17578835244281e-05,1
9980.227620000014,8.297819530377985e-05,1
9980.215280000015,8.421453745129318e-05,1
9980.202150000016,8.553002954180925e-05,1
9980.188970000016,8.685053112244416e-05,1
9980.176260000015,8.812394349658168e-05,1
9980.162710000015,8.948151530365856e-05,1
9980.149090000015,9.084610039682889e-05,1
9980.135730000015,9.218463614178223e-05,1
9980.121410000014,9.361935409588721e-05,1
9980.107430000015,9.502000751751219e-05,1
9980.093370000015,9.642867612321795e-05,1
9980.078610000015,9.790747758985836e-05,1
9980.063740000014,9.939729993472376e-05,1
9980.048660000015,0.0001009081621376873,1
9980.033040000015,0.00010247312683342394,1
9980.018260000015,0.00010395393209603898,1
9980.003610000016,0.00010542171268445441,1
9979.988950000015,0.00010689049517103941,1
9979.974350000015,0.00010835326626951826,1
9979.959580000015,0.00010983306963414599,1
9979.943190000015,0.00011147518047691075,1
9979.926990000014,0.00011309825525736973,1
9979.910710000015,0.00011472934522190951,1
9979.894410000015,0.0001163624389824239,1
9979.877930000015,0.00011801356690725676,1
9979.860730000015,0.0001197368314889989,1
9979.843530000015,0.00012146009607074104,1
9979.826400000014,0.0001231763473663897,1
9979.809410000014,0.00012487857208985146,1
9979.791900000015,0.00012663289550992942,1
9979.774580000014,0.00012836818286788386,1
9979.757400000013,0.00013008944365365137,1
9979.740870000012,0.00013174558106860304,1
9979.724530000012,0.00013338268242124896,1
9979.708090000013,0.0001350298027539503,1
9979.691580000013,0.0001366839363727451,1
9979.675580000014,0.00013828697319291102,1
9979.659910000013,0.00013985694737876647,1
9979.643910000013,0.0001414599841989324,1
9979.628150000013,0.00014303897546685595,1
9979.612330000013,0.00014462397812288567,1
9979.596720000012,0.00014618794092063496,1
9979.580980000012,0.0001477649283925839,1
9979.565300000011,0.00014933590447642668,1
9979.549640000012,0.00015090487676411258,1
9979.533900000011,0.0001524818642360615,1
9979.517960000012,0.00015407888966812128,1
9979.501840000012,0.00015569394926449949,1
9979.485370000011,0.000157344075291345,1
9979.468670000011,0.00015901724497244558,1
9979.452110000011,0.0001606763880813592,1
9979.435390000011,0.00016235156155843441,1
9979.418620000011,0.00016403174452562843,1
9979.40136000001,1.7295596725386356e-06,1
9979.38350000001,3.5192430879766987e-06,1
9979.36572000001,5.3009100043736565e-06,1
9979.348500000011,7.026461427300602e-06,1
9979.33232000001,8.647798362510904e-06,1
9979.31685000001,1.0197988868526337e-05,1
9979.30097000001,1.1789263932286925e-05,1
9979.284800000009,1.3409598805139872e-05,1
9979.268980000008,1.4994861494574062e-05,1
9979.253350000008,1.6561084998671705e-05,1
9979.237470000007,1.8152360062432295e-05,1
9979.220650000007,1.9837828990153714e-05,1
9979.204810000007,2.142509580430261e-05,1
9979.189110000007,2.2998333745084007e-05,1
9979.173680000007,2.4544516001487748e-05,1
9979.158160000006,2.6099716819472227e-05,1
9979.142410000006,2.7677965072222663e-05,1
9979.126990000006,2.9223145266269054e-05,1
9979.111720000006,3.0753294524590584e-05,1
9979.095940000007,3.2334548964413084e-05,1
9979.080840000006,3.384766316229505e-05,1
9979.066500000006,3.5284620619013107e-05,1
9979.051830000006,3.6754646134435216e-05,1
9979.037270000006,3.821364896356188e-05,1
9979.023450000006,3.959849917642161e-05,1
9979.008810000007,4.106551850458938e-05,1
9978.994570000006,4.2492455337551625e-05,1
9978.980320000006,4.392039423287122e-05,1
9978.967420000006,4.521305470648483e-05,1
9978.954500000007,4.650771930481315e-05,1
9978.941680000007,4.779236327938565e-05,1
9978.929290000007,4.9033918571498294e-05,1
9978.915640000007,5.040173372391846e-05,1
9978.901740000007,5.17946004358193e-05,1
9978.886890000007,5.3282663074038326e-05,1
9978.872720000007,5.470258547031681e-05,1
9978.859380000007,5.603933668874764e-05,1
9978.845460000008,5.7434207525363186e-05,1
9978.830620000008,5.8921268101224856e-05,1
9978.816140000008,6.0372254431310416e-05,1
9978.800980000007,6.189138100351878e-05,1
9978.785630000008,6.342954676088142e-05,1
9978.770210000008,6.49747269549278e-05,1
9978.754640000008,6.653493808469906e-05,1
9978.739590000008,6.804304197061198e-05,1
9978.724470000008,6.955816029320865e-05,1
9978.709220000008,7.108630542681547e-05,1
9978.693810000008,7.263048355850452e-05,1
9978.677630000007,7.425182049371482e-05,1
9978.660400000008,7.597837397899912e-05,1
9978.643540000008,7.766785115614994e-05,1
9978.626960000009,7.932927058656578e-05,1
9978.609770000008,8.105181582242067e-05,1
9978.593050000009,8.272726412620399e-05,1
9978.576470000009,8.438868355661983e-05,1
9978.56103000001,8.593586787538092e-05,1
9978.54732000001,8.730969540194522e-05,1
9978.53364000001,8.868051674143744e-05,1
9978.51940000001,9.010745357439969e-05,1
9978.50624000001,9.14261676700336e-05,1
9978.49195000001,9.28581148147826e-05,1
9978.47793000001,9.426300627533624e-05,1
9978.46338000001,9.572100704210555e-05,1
9978.44867000001,9.719504080695706e-05,1
9978.433970000011,9.866807250945123e-05,1
9978.41871000001,0.00010019721970541542,1
9978.40355000001,0.00010171634627762378,1
9978.38922000001,0.00010315230167198448,1
9978.37470000001,0.00010460729625168172,1
9978.36136000001,0.00010594404747011256,1
9978.34856000001,0.00010722668731997035,1
9978.335920000009,0.00010849329417174593,1
9978.323710000008,0.00010971681234106166,1
9978.311580000009,0.00011093231401115401,1
9978.298990000008,0.00011219391055096055,1
9978.286220000009,0.000113473544213564,1
9978.27382000001,0.000114716101568034,1
9978.261670000009,0.00011593360736302332,1
9978.249740000008,0.00011712906778560404,1
9978.237770000009,0.00011832853645761418,1
9978.22594000001,0.0001195139762562568,1
9978.214290000009,0.00012068137893210251,1
9978.202550000009,0.00012185780016934668,1
9978.190890000009,0.00012302620490754976,1
9978.179110000008,0.0001242066343944056,1
9978.167260000007,0.00012539407831794523,1
9978.155510000008,0.00012657150161754675,1
9978.143770000008,0.00012774792285479093,1
9978.132310000008,0.0001288962863453001,1
9978.120450000008,0.00013008473233119705,1
9978.108610000008,0.00013127117419219704,1
9978.096690000008,0.0001324656325524204,1
9978.085010000008,0.00013363604141533817,1
9978.073730000007,0.0001347663677830504,1
9978.062320000008,0.00013590972096159053,1
9978.051130000009,0.00013703102876772206,1
9978.03995000001,1.12045928146219e-06,1
9978.029670000009,2.1507205886540316e-06,1
9978.01927000001,3.1930082923058735e-06,1
9978.00881000001,4.241309194278865e-06,1
9977.99826000001,5.298629893824731e-06,1
9977.98710000001,6.417084775907304e-06,1
9977.97634000001,7.495451669303745e-06,1
9977.96616000001,8.515690979232904e-06,1
9977.957920000012,9.34150354441715e-06,1
9977.949780000012,1.0157294112521014e-05,1
9977.941940000012,1.0943018689201428e-05,1
9977.934100000011,1.1728743265881844e-05,1
9977.926300000012,1.2510459043620724e-05,1
9977.918650000012,1.3277141825647882e-05,1
9977.911680000012,1.3975675027127373e-05,1
9977.905080000011,1.4637126839172456e-05,1
9977.897880000011,1.535871063406444e-05,1
9977.89071000001,1.6077287829886995e-05,1
9977.88415000001,1.6734730842990546e-05,1
9977.87703000001,1.7448297040181765e-05,1
9977.86991000001,1.816186323737298e-05,1
9977.86349000001,1.8805275454454616e-05,1
9977.85681000001,1.9474744864200464e-05,1
9977.84999000001,2.015824506996823e-05,1
9977.843830000009,2.077560009456795e-05,1
9977.838450000008,2.1314783541357318e-05,1
9977.832330000008,2.1928129767015504e-05,1
9977.825590000008,2.2603612375082504e-05,1
9977.817510000008,2.3413389744865217e-05,1
9977.810210000009,2.4144995536837583e-05,1
9977.80313000001,2.4854552935087266e-05,1
9977.795460000008,2.562324011667634e-05,1
9977.787860000008,2.6384911900254455e-05,1
9977.780160000008,2.715660568091295e-05,1
9977.772180000007,2.7956361053615284e-05,1
9977.764440000008,2.8732063633033015e-05,1
9977.756840000007,2.949373541661113e-05,1
9977.748600000008,3.0319547981795376e-05,1
9977.741830000008,3.09980371889318e-05,1
9977.735290000008,3.1653475802655735e-05,1
9977.729710000009,3.2212703243605875e-05,1
9977.725670000009,3.261759192849723e-05,1
9977.72089000001,3.30966433922574e-05,1
9977.71475000001,3.37119940172952e-05,1
9977.70851000001,3.433736663959569e-05,1
9977.70233000001,3.495672606357502e-05,1
9977.695070000009,3.5684323056788154e-05,1
9977.687440000009,3.64490014394357e-05,1
9977.679550000008,3.723973701474745e-05,1
9977.671850000008,3.801143079540595e-05,1
9977.663900000009,3.8808179568856555e-05,1
9977.657370000008,3.946261598289068e-05,1
9977.650130000007,4.01882085767242e-05,1
9977.643200000008,4.088273297926216e-05,1
9977.636160000007,4.1588281578752606e-05,1
9977.629830000007,4.222267399844366e-05,1
9977.624570000007,4.2749831048590736e-05,1
9977.618170000007,4.339123886629275e-05,1
9977.612510000006,4.395848390512595e-05,1
9977.606570000007,4.455379053582069e-05,1
9977.601230000007,4.508896518366853e-05,1
9977.595150000008,4.5698302610385184e-05,1
9977.589090000009,4.630563563772222e-05,1
9977.583350000008,4.6880898274256185e-05,1
9977.577810000008,4.743611691644709e-05,1
9977.571910000008,4.802741474838259e-05,1
9977.566160000008,4.860367958460637e-05,1
9977.560190000007,4.920199281455283e-05,1
9977.555110000007,4.971111026991875e-05,1
9977.550720000007,5.01510759448649e-05,1
9977.545120000006,5.071230778537695e-05,1
9977.539920000007,5.123345163720287e-05,1
9977.533740000006,5.185281106118221e-05,1
9977.527650000005,5.2463150687770966e-05,1
9977.521700000005,5.305945951833781e-05,1
9977.515020000004,5.372892892808366e-05,1
9977.508710000004,5.4361316948395104e-05,1
9977.501630000004,5.507087434664479e-05,1
9977.494550000005,5.578043174489447e-05,1
9977.486430000004,5.6594217913618716e-05,1
9977.478720000005,5.736691389396702e-05,1
9977.471460000004,5.809451088718015e-05,1
9977.464500000004,5.8792041888969834e-05,1
9977.457600000003,5.948355969243837e-05,1
9977.450560000003,6.018910829192882e-05,1
9977.443510000003,6.089565909110908e-05,1
9977.436470000002,6.160120769059952e-05,1
9977.429370000002,6.231276948841112e-05,1
9977.421540000001,6.309749186540173e-05,1
9977.413770000001,6.387620104407118e-05,1
9977.40557,6.46980048104962e-05,1
9977.39709,6.554787016896504e-05,1
9977.388990000001,6.635965193812738e-05,1
9977.38145,6.711531052338435e-05,1
9977.37411,6.785092511429825e-05,1
9977.367310000001,6.853242092050409e-05,1
9977.361350000001,5.973519682331767e-07,1
9977.35483,1.2508309670753052e-06,1
9977.34801,1.934378017977283e-06,1
9977.34073,2.6640294153467223e-06,1
9977.33351,3.387667202267729e-06,1
9977.32725,4.015087222560755e-06,1
9977.32041,4.700638810218106e-06,1
9977.31417,5.326054293755759e-06,1
9977.30811,5.933428945948115e-06,1
9977.30197,6.548821745344277e-06,1
9977.29636,7.111094319446859e-06,1
9977.29024,7.724482582087648e-06,1
9977.28397,8.352904870758359e-06,1
9977.277670000001,8.984333964562133e-06,1
9977.27108,9.64482884223038e-06,1
9977.26438,1.0316348672235494e-05,1
9977.257380000001,1.1017936554300456e-05,1
9977.250390000001,1.1718522167987733e-05,1
9977.24342,1.2417103244919636e-05,1
9977.23672,1.308862307492475e-05,1
9977.229490000002,1.3813263130223442e-05,1
9977.222480000002,1.4515853280666092e-05,1
9977.215450000002,1.5220447968046428e-05,1
9977.208790000002,1.5887958724358483e-05,1
9977.202520000003,1.6516381013029194e-05,1
9977.195960000003,1.717386908538207e-05,1
9977.188710000002,1.790051367761845e-05,1
9977.180950000002,1.8678273958393036e-05,1
9977.172410000001,1.9534211174632617e-05,1
9977.164530000002,2.0323998676121755e-05,1
9977.155760000001,2.1202988065595066e-05,1
9977.147880000002,2.1992775567084203e-05,1
9977.141110000002,2.2671311275915434e-05,1
9977.133550000002,2.3429026188589348e-05,1
9977.124770000002,2.4309017846440346e-05,1
9977.114930000002,2.5295249955060818e-05,1
9977.104910000002,2.629952289484427e-05,1
9977.094290000003,2.7363931938747424e-05,1
9977.084500000003,2.834515270529715e-05,1
9977.073930000002,2.9404550407311866e-05,1
9977.063490000002,3.0450918620052034e-05,1
9977.052990000002,3.150330044324063e-05,1
9977.042350000002,3.256971402408147e-05,1
9977.031550000002,3.365216389932992e-05,1
9977.021730000002,3.463639147101271e-05,1
9977.012190000003,3.5592555527391016e-05,1
9977.012190000003,3.5592555527391016e-05,1
